additive_id,product_id,additive_code,additive_name,risk_level,additive_safety_score
513,IN_8901058000306,E508,E508,Low / Unclassified,100
514,IN_8901058000306,E635,E635,Low / Unclassified,100
515,IN_8901058023787,E150,E150,Low / Unclassified,100
516,IN_8901058023787,E330,Citric Acid,Low,100
517,IN_8901058023787,E412,Guar Gum,Low,100
518,IN_8901058023787,E451,E451,Low / Unclassified,100
519,IN_8901058023787,E500,E500,Low / Unclassified,100
520,IN_8901058023787,E501,E501,Low / Unclassified,100
521,IN_8901058023787,E508,E508,Low / Unclassified,100
522,IN_8901058023800,E150,E150,Low / Unclassified,100
523,IN_8901058023800,E330,Citric Acid,Low,100
524,IN_8901058023800,E451,E451,Low / Unclassified,100
525,IN_8901058023800,E500,E500,Low / Unclassified,100
526,IN_8901058023800,E501,E501,Low / Unclassified,100
527,IN_8901058023800,E508,E508,Low / Unclassified,100
528,IN_8901058009729,E412,Guar Gum,Low,100
529,IN_8901058009729,E451,E451,Low / Unclassified,100
530,IN_8901058009729,E452,E452,Low / Unclassified,100
531,IN_8901058009729,E500,E500,Low / Unclassified,100
532,IN_8901058009729,E501,E501,Low / Unclassified,100
533,IN_8901725005986,E170,E170,Low / Unclassified,100
534,IN_8901725005986,E170,E170,Low / Unclassified,100
535,IN_8901725005986,E330,Citric Acid,Low,100
536,IN_8901725005986,E339,E339,Low / Unclassified,100
537,IN_8901725005986,E412,Guar Gum,Low,100
538,IN_8901725005986,E450,E450,Low / Unclassified,100
539,IN_8901725005986,E450,E450,Low / Unclassified,100
540,IN_8901725005986,E452,E452,Low / Unclassified,100
541,IN_8901725005986,E500,E500,Low / Unclassified,100
542,IN_8901725005986,E500,E500,Low / Unclassified,100
543,IN_8901725005986,E501,E501,Low / Unclassified,100
544,IN_8901725005986,E508,E508,Low / Unclassified,100
545,IN_8901725005986,E627,E627,Low / Unclassified,100
546,IN_8901725005986,E631,E631,Low / Unclassified,100
547,IN_8901058851298,E150,E150,Low / Unclassified,100
548,IN_8901058851298,E170,E170,Low / Unclassified,100
549,IN_8901058851298,E412,Guar Gum,Low,100
550,IN_8901058851298,E451,E451,Low / Unclassified,100
551,IN_8901058851298,E500,E500,Low / Unclassified,100
552,IN_8901058851298,E501,E501,Low / Unclassified,100
553,IN_8901058851298,E635,E635,Low / Unclassified,100
554,IN_19010588,E150,E150,Low / Unclassified,100
555,IN_19010588,E307,E307,Low / Unclassified,100
556,IN_19010588,E320,BHA,High,25
557,IN_19010588,E330,Citric Acid,Low,100
558,IN_19010588,E412,Guar Gum,Low,100
559,IN_19010588,E420,E420,Low / Unclassified,100
560,IN_19010588,E450,E450,Low / Unclassified,100
561,IN_19010588,E451,E451,Low / Unclassified,100
562,IN_19010588,E500,E500,Low / Unclassified,100
563,IN_19010588,E501,E501,Low / Unclassified,100
564,IN_19010588,E508,E508,Low / Unclassified,100
565,IN_19010588,E635,E635,Low / Unclassified,100
566,IN_8901595851218,E339,E339,Low / Unclassified,100
567,IN_8901595851218,E412,Guar Gum,Low,100
568,IN_8901595851218,E450,E450,Low / Unclassified,100
569,IN_8901595851218,E450,E450,Low / Unclassified,100
570,IN_8901595851218,E451,E451,Low / Unclassified,100
571,IN_8901595851218,E451,E451,Low / Unclassified,100
572,IN_8901595851218,E452,E452,Low / Unclassified,100
573,IN_8901595851218,E452,E452,Low / Unclassified,100
574,IN_8901595851218,E471,E471,Low / Unclassified,100
575,IN_8901595851218,E500,E500,Low / Unclassified,100
576,IN_8901595851218,E500,E500,Low / Unclassified,100
577,IN_8901595851218,E500,E500,Low / Unclassified,100
578,IN_8901595851218,E501,E501,Low / Unclassified,100
579,IN_8901595851218,E501,E501,Low / Unclassified,100
580,IN_0941458000290,E150,E150,Low / Unclassified,100
581,IN_0941458000290,E330,Citric Acid,Low,100
582,IN_0941458000290,E412,Guar Gum,Low,100
583,IN_0941458000290,E452,E452,Low / Unclassified,100
584,IN_0941458000290,E452,E452,Low / Unclassified,100
585,IN_8901030976735,E551,E551,Low / Unclassified,100
586,IN_8901030976735,E631,E631,Low / Unclassified,100
587,IN_8901058014235,E412,Guar Gum,Low,100
588,IN_8901725005887,E170,E170,Low / Unclassified,100
589,IN_8901725005887,E170,E170,Low / Unclassified,100
590,IN_8901725005887,E330,Citric Acid,Low,100
591,IN_8901725005887,E339,E339,Low / Unclassified,100
592,IN_8901725005887,E412,Guar Gum,Low,100
593,IN_8901725005887,E450,E450,Low / Unclassified,100
594,IN_8901725005887,E450,E450,Low / Unclassified,100
595,IN_8901725005887,E452,E452,Low / Unclassified,100
596,IN_8901725005887,E452,E452,Low / Unclassified,100
597,IN_8901725005887,E500,E500,Low / Unclassified,100
598,IN_8901725005887,E500,E500,Low / Unclassified,100
599,IN_8901725005887,E501,E501,Low / Unclassified,100
600,IN_8901725005887,E501,E501,Low / Unclassified,100
601,IN_8901725005887,E508,E508,Low / Unclassified,100
602,IN_8901725005887,E551,E551,Low / Unclassified,100
603,IN_8901725005887,E627,E627,Low / Unclassified,100
604,IN_8901725005887,E631,E631,Low / Unclassified,100
605,IN_8901014000371,E1102,E1102,Low / Unclassified,100
606,IN_8901014000371,E319,E319,Low / Unclassified,100
607,IN_8901014000371,E330,Citric Acid,Low,100
608,IN_8901014000371,E401,E401,Low / Unclassified,100
609,IN_8901014000371,E412,Guar Gum,Low,100
610,IN_8901014000371,E451,E451,Low / Unclassified,100
611,IN_8901014000371,E451,E451,Low / Unclassified,100
612,IN_8901014000371,E500,E500,Low / Unclassified,100
613,IN_8901014000371,E500,E500,Low / Unclassified,100
614,IN_8901014000371,E551,E551,Low / Unclassified,100
615,IN_8901014000371,E627,E627,Low / Unclassified,100
616,IN_8901014000371,E631,E631,Low / Unclassified,100
617,IN_8901058008999,E412,Guar Gum,Low,100
618,IN_8901058008999,E451,E451,Low / Unclassified,100
619,IN_8901058008999,E500,E500,Low / Unclassified,100
620,IN_8901058008999,E501,E501,Low / Unclassified,100
621,IN_8901058008050,E150,E150,Low / Unclassified,100
622,IN_8901058008050,E330,Citric Acid,Low,100
623,IN_8901058008050,E412,Guar Gum,Low,100
624,IN_8901058008050,E451,E451,Low / Unclassified,100
625,IN_8901058008050,E500,E500,Low / Unclassified,100
626,IN_8901058008050,E501,E501,Low / Unclassified,100
627,IN_8901058008050,E508,E508,Low / Unclassified,100
628,IN_8901058008050,E635,E635,Low / Unclassified,100
629,IN_8901014000166,E160,E160,Low / Unclassified,100
630,IN_8901014000166,E319,E319,Low / Unclassified,100
631,IN_8901014000166,E330,Citric Acid,Low,100
632,IN_8901014000166,E412,Guar Gum,Low,100
633,IN_8901014000166,E500,E500,Low / Unclassified,100
634,IN_8901014000166,E500,E500,Low / Unclassified,100
635,IN_8901014000166,E551,E551,Low / Unclassified,100
636,IN_8901014000166,E627,E627,Low / Unclassified,100
637,IN_8901014000166,E631,E631,Low / Unclassified,100
638,IN_8906013030022,E1400,E1400,Low / Unclassified,100
639,IN_8906013030022,E150,E150,Low / Unclassified,100
640,IN_8906013030022,E330,Citric Acid,Low,100
641,IN_8906013030022,E451,E451,Low / Unclassified,100
642,IN_8906013030022,E451,E451,Low / Unclassified,100
643,IN_8906013030022,E500,E500,Low / Unclassified,100
644,IN_8906013030022,E500,E500,Low / Unclassified,100
645,IN_8906013030022,E551,E551,Low / Unclassified,100
646,IN_8906013030022,E621,E621,Low / Unclassified,100
647,IN_8906013030022,E627,E627,Low / Unclassified,100
648,IN_8906013030022,E631,E631,Low / Unclassified,100
649,IN_8801043054768,E101,E101,Low / Unclassified,100
650,IN_8801043054768,E150,E150,Low / Unclassified,100
651,IN_8801043054768,E307,E307,Low / Unclassified,100
652,IN_8801043054768,E322,Lecithin,Low,100
653,IN_8801043054768,E330,Citric Acid,Low,100
654,IN_8801043054768,E339,E339,Low / Unclassified,100
655,IN_8801043054768,E412,Guar Gum,Low,100
656,IN_8801043054768,E414,E414,Low / Unclassified,100
657,IN_8801043054768,E420,E420,Low / Unclassified,100
658,IN_8801043054768,E500,E500,Low / Unclassified,100
659,IN_8801043054768,E501,E501,Low / Unclassified,100
660,IN_8801043054768,E621,E621,Low / Unclassified,100
661,IN_8801043054768,E627,E627,Low / Unclassified,100
662,IN_8801043054768,E631,E631,Low / Unclassified,100
663,IN_8906078721965,E170,E170,Low / Unclassified,100
664,IN_8906078721965,E451,E451,Low / Unclassified,100
665,IN_8906078721965,E500,E500,Low / Unclassified,100
666,IN_8901058009705,E330,Citric Acid,Low,100
667,IN_8901058009705,E412,Guar Gum,Low,100
668,IN_8901058009705,E451,E451,Low / Unclassified,100
669,IN_8901058009705,E452,E452,Low / Unclassified,100
670,IN_8901058009705,E500,E500,Low / Unclassified,100
671,IN_8901058009705,E501,E501,Low / Unclassified,100
672,IN_8901058009705,E508,E508,Low / Unclassified,100
673,IN_8901058009705,E635,E635,Low / Unclassified,100
674,IN_8901058017793,E508,E508,Low / Unclassified,100
675,IN_8901058000191,E1001,E1001,Low / Unclassified,100
676,IN_8901058000191,E150,E150,Low / Unclassified,100
677,IN_8901058000191,E412,Guar Gum,Low,100
678,IN_8901058000191,E452,E452,Low / Unclassified,100
679,IN_8901058000191,E452,E452,Low / Unclassified,100
680,IN_8901058000191,E452,E452,Low / Unclassified,100
681,IN_8901014004836,E150,E150,Low / Unclassified,100
682,IN_8901014004836,E319,E319,Low / Unclassified,100
683,IN_8901014004836,E330,Citric Acid,Low,100
684,IN_8901014004836,E415,Xanthan Gum,Low,100
685,IN_8901014004836,E451,E451,Low / Unclassified,100
686,IN_8901014004836,E500,E500,Low / Unclassified,100
687,IN_8901014004836,E500,E500,Low / Unclassified,100
688,IN_8901014004836,E627,E627,Low / Unclassified,100
689,IN_8901014004836,E631,E631,Low / Unclassified,100
690,IN_8901014000470,E260,E260,Low / Unclassified,100
691,IN_8901014000470,E319,E319,Low / Unclassified,100
692,IN_8901014000470,E330,Citric Acid,Low,100
693,IN_8901014000470,E412,Guar Gum,Low,100
694,IN_8901014000470,E451,E451,Low / Unclassified,100
695,IN_8901014000470,E451,E451,Low / Unclassified,100
696,IN_8901014000470,E500,E500,Low / Unclassified,100
697,IN_8901014000470,E500,E500,Low / Unclassified,100
698,IN_8901014000470,E551,E551,Low / Unclassified,100
699,IN_8901014000470,E631,E631,Low / Unclassified,100
700,IN_8901058851328,E150,E150,Low / Unclassified,100
701,IN_8901058851328,E170,E170,Low / Unclassified,100
702,IN_8901058851328,E412,Guar Gum,Low,100
703,IN_8901058851328,E500,E500,Low / Unclassified,100
704,IN_8901058851328,E501,E501,Low / Unclassified,100
705,IN_8901058851328,E508,E508,Low / Unclassified,100
706,IN_8901058851328,E635,E635,Low / Unclassified,100
707,IN_8901595963348,E150,E150,Low / Unclassified,100
708,IN_8901595963348,E260,E260,Low / Unclassified,100
709,IN_8901595963348,E319,E319,Low / Unclassified,100
710,IN_8901595963348,E451,E451,Low / Unclassified,100
711,IN_8901595963348,E500,E500,Low / Unclassified,100
712,IN_8901595963348,E500,E500,Low / Unclassified,100
713,IN_8901595963348,E501,E501,Low / Unclassified,100
714,IN_8901595963348,E501,E501,Low / Unclassified,100
715,IN_8901595963348,E508,E508,Low / Unclassified,100
716,IN_8901595963348,E551,E551,Low / Unclassified,100
717,IN_8901595963348,E635,E635,Low / Unclassified,100
718,IN_8901014004935,E319,E319,Low / Unclassified,100
719,IN_8901014004935,E330,Citric Acid,Low,100
720,IN_8901014004935,E415,Xanthan Gum,Low,100
721,IN_8901014004935,E451,E451,Low / Unclassified,100
722,IN_8901014004935,E500,E500,Low / Unclassified,100
723,IN_8901014004935,E620,E620,Low / Unclassified,100
724,IN_8901014004935,E627,E627,Low / Unclassified,100
725,IN_8901014004935,E631,E631,Low / Unclassified,100
726,IN_8901014003181,E150,E150,Low / Unclassified,100
727,IN_8901014003181,E319,E319,Low / Unclassified,100
728,IN_8901014003181,E330,Citric Acid,Low,100
729,IN_8901014003181,E412,Guar Gum,Low,100
730,IN_8901014003181,E451,E451,Low / Unclassified,100
731,IN_8901014003181,E451,E451,Low / Unclassified,100
732,IN_8901014003181,E500,E500,Low / Unclassified,100
733,IN_8901014003181,E500,E500,Low / Unclassified,100
734,IN_8901014003181,E551,E551,Low / Unclassified,100
735,IN_8901014003181,E627,E627,Low / Unclassified,100
736,IN_8901014003181,E631,E631,Low / Unclassified,100
737,IN_8901725006006,E170,E170,Low / Unclassified,100
738,IN_8901725006006,E170,E170,Low / Unclassified,100
739,IN_8901725006006,E330,Citric Acid,Low,100
740,IN_8901725006006,E339,E339,Low / Unclassified,100
741,IN_8901725006006,E412,Guar Gum,Low,100
742,IN_8901725006006,E450,E450,Low / Unclassified,100
743,IN_8901725006006,E450,E450,Low / Unclassified,100
744,IN_8901725006006,E500,E500,Low / Unclassified,100
745,IN_8901725006006,E500,E500,Low / Unclassified,100
746,IN_8901725006006,E501,E501,Low / Unclassified,100
747,IN_8901725006006,E501,E501,Low / Unclassified,100
748,IN_8901725006006,E508,E508,Low / Unclassified,100
749,IN_8901725006006,E551,E551,Low / Unclassified,100
750,IN_8901725006006,E627,E627,Low / Unclassified,100
751,IN_8901725006006,E631,E631,Low / Unclassified,100
752,IN_8901014004744,E319,E319,Low / Unclassified,100
753,IN_8901014004744,E330,Citric Acid,Low,100
754,IN_8901014004744,E415,Xanthan Gum,Low,100
755,IN_8901014004744,E451,E451,Low / Unclassified,100
756,IN_8901014004744,E500,E500,Low / Unclassified,100
757,IN_8901014004744,E620,E620,Low / Unclassified,100
758,IN_8901014004744,E627,E627,Low / Unclassified,100
759,IN_8901014004744,E631,E631,Low / Unclassified,100
760,IN_8906090575539,E150,E150,Low / Unclassified,100
761,IN_8906090575539,E330,Citric Acid,Low,100
762,IN_8906090575539,E412,Guar Gum,Low,100
763,IN_8906090575539,E451,E451,Low / Unclassified,100
764,IN_8906090575539,E501,E501,Low / Unclassified,100
765,IN_8906090575539,E508,E508,Low / Unclassified,100
766,IN_8906090575539,E551,E551,Low / Unclassified,100
767,IN_8906090575539,E627,E627,Low / Unclassified,100
768,IN_8906090575539,E631,E631,Low / Unclassified,100
769,IN_8901725019754,E330,Citric Acid,Low,100
770,IN_8901725019754,E339,E339,Low / Unclassified,100
771,IN_8901725019754,E415,Xanthan Gum,Low,100
772,IN_8901725019754,E450,E450,Low / Unclassified,100
773,IN_8901725019754,E450,E450,Low / Unclassified,100
774,IN_8901725019754,E466,E466,Low / Unclassified,100
775,IN_8901725019754,E500,E500,Low / Unclassified,100
776,IN_8901725019754,E551,E551,Low / Unclassified,100
777,IN_8901725019754,E627,E627,Low / Unclassified,100
778,IN_8901725019754,E631,E631,Low / Unclassified,100
779,IN_8901014000609,E319,E319,Low / Unclassified,100
780,IN_8901014000609,E330,Citric Acid,Low,100
781,IN_8901014000609,E415,Xanthan Gum,Low,100
782,IN_8901014000609,E451,E451,Low / Unclassified,100
783,IN_8901014000609,E500,E500,Low / Unclassified,100
784,IN_8901014000609,E500,E500,Low / Unclassified,100
785,IN_8901014000609,E620,E620,Low / Unclassified,100
786,IN_8901014000609,E627,E627,Low / Unclassified,100
787,IN_8901014000609,E631,E631,Low / Unclassified,100
788,IN_8906131682417,E330,Citric Acid,Low,100
789,IN_8906131682417,E392,E392,Low / Unclassified,100
790,IN_8906131682417,E412,Guar Gum,Low,100
791,IN_8906131682417,E500,E500,Low / Unclassified,100
792,IN_8906131682417,E500,E500,Low / Unclassified,100
793,IN_8901014004942,E319,E319,Low / Unclassified,100
794,IN_8901014004942,E330,Citric Acid,Low,100
795,IN_8901014004942,E415,Xanthan Gum,Low,100
796,IN_8901014004942,E451,E451,Low / Unclassified,100
797,IN_8901014004942,E451,E451,Low / Unclassified,100
798,IN_8901014004942,E500,E500,Low / Unclassified,100
799,IN_8901014004942,E500,E500,Low / Unclassified,100
800,IN_8901014004942,E620,E620,Low / Unclassified,100
801,IN_8901014004942,E627,E627,Low / Unclassified,100
802,IN_8901014004942,E631,E631,Low / Unclassified,100
803,IN_8901058002683,E330,Citric Acid,Low,100
804,IN_8901058002683,E412,Guar Gum,Low,100
805,IN_8901058002683,E451,E451,Low / Unclassified,100
806,IN_8901058002683,E500,E500,Low / Unclassified,100
807,IN_8901058002683,E501,E501,Low / Unclassified,100
808,IN_8901058002683,E508,E508,Low / Unclassified,100
809,IN_8901058002683,E635,E635,Low / Unclassified,100
810,IN_8901058901511,E412,Guar Gum,Low,100
811,IN_8901014002054,E319,E319,Low / Unclassified,100
812,IN_8901014002054,E330,Citric Acid,Low,100
813,IN_8901014002054,E412,Guar Gum,Low,100
814,IN_8901014002054,E451,E451,Low / Unclassified,100
815,IN_8901014002054,E451,E451,Low / Unclassified,100
816,IN_8901014002054,E500,E500,Low / Unclassified,100
817,IN_8901014002054,E500,E500,Low / Unclassified,100
818,IN_8901014002054,E631,E631,Low / Unclassified,100
819,IN_8901725005214,E170,E170,Low / Unclassified,100
820,IN_8901725005214,E170,E170,Low / Unclassified,100
821,IN_8901725005214,E339,E339,Low / Unclassified,100
822,IN_8901725005214,E450,E450,Low / Unclassified,100
823,IN_8901725005214,E466,E466,Low / Unclassified,100
824,IN_8901725005214,E500,E500,Low / Unclassified,100
825,IN_8901725005214,E500,E500,Low / Unclassified,100
826,IN_8901725005214,E501,E501,Low / Unclassified,100
827,IN_8901725005214,E501,E501,Low / Unclassified,100
828,IN_8901058901542,E150,E150,Low / Unclassified,100
829,IN_8901058901542,E330,Citric Acid,Low,100
830,IN_8901058901542,E412,Guar Gum,Low,100
831,IN_8901058901542,E451,E451,Low / Unclassified,100
832,IN_8901058901542,E451,E451,Low / Unclassified,100
833,IN_8901058901542,E500,E500,Low / Unclassified,100
834,IN_8901058901542,E500,E500,Low / Unclassified,100
835,IN_8901058901542,E501,E501,Low / Unclassified,100
836,IN_8901058901542,E508,E508,Low / Unclassified,100
837,IN_8901058901542,E635,E635,Low / Unclassified,100
838,IN_8901058006292,E150,E150,Low / Unclassified,100
839,IN_8901058006292,E330,Citric Acid,Low,100
840,IN_8901058006292,E412,Guar Gum,Low,100
841,IN_8901058006292,E451,E451,Low / Unclassified,100
842,IN_8901058006292,E500,E500,Low / Unclassified,100
843,IN_8901058006292,E501,E501,Low / Unclassified,100
844,IN_8901058006292,E508,E508,Low / Unclassified,100
845,IN_8901058006292,E635,E635,Low / Unclassified,100
846,IN_8901058006100,E141,E141,Low / Unclassified,100
847,IN_8901058006100,E330,Citric Acid,Low,100
848,IN_8901058006100,E412,Guar Gum,Low,100
849,IN_8901058006100,E451,E451,Low / Unclassified,100
850,IN_8901058006100,E452,E452,Low / Unclassified,100
851,IN_8901058006100,E500,E500,Low / Unclassified,100
852,IN_8901058006100,E501,E501,Low / Unclassified,100
853,IN_8901058006100,E508,E508,Low / Unclassified,100
854,IN_8901058006100,E635,E635,Low / Unclassified,100
855,IN_8908006936007,E319,E319,Low / Unclassified,100
856,IN_8908006936007,E330,Citric Acid,Low,100
857,IN_8908006936007,E412,Guar Gum,Low,100
858,IN_8908006936007,E451,E451,Low / Unclassified,100
859,IN_8908006936007,E451,E451,Low / Unclassified,100
860,IN_8908006936007,E500,E500,Low / Unclassified,100
861,IN_8908006936007,E500,E500,Low / Unclassified,100
862,IN_8908006936007,E500,E500,Low / Unclassified,100
863,IN_8908006936007,E551,E551,Low / Unclassified,100
864,IN_8908006936007,E635,E635,Low / Unclassified,100
865,IN_8947014692154,E14XX,E14XX,Low / Unclassified,100
866,IN_8947014692154,E160,E160,Low / Unclassified,100
867,IN_8947014692154,E319,E319,Low / Unclassified,100
868,IN_8947014692154,E330,Citric Acid,Low,100
869,IN_8947014692154,E412,Guar Gum,Low,100
870,IN_8947014692154,E415,Xanthan Gum,Low,100
871,IN_8947014692154,E451,E451,Low / Unclassified,100
872,IN_8947014692154,E500,E500,Low / Unclassified,100
873,IN_8947014692154,E500,E500,Low / Unclassified,100
874,IN_8947014692154,E501,E501,Low / Unclassified,100
875,IN_8947014692154,E501,E501,Low / Unclassified,100
