nutrition_id,product_id,basis,energy_kcal,protein_g,fat_g,saturated_fat_g,sugars_g,fiber_g,sodium_mg,uk_npm_nutrition_score
1210,UK_5449000244703,per_100g,0.4,0.0,0.0,0.0,0.0,0.0,0.0,72.73
1211,UK_5449000214799,per_100g,0.3,0.0,0.0,0.0,0.0,0.0,0.0,72.73
1212,UK_4060800304803,per_100g,2.0,0.1,0.0,0.0,0.0,,40.0,72.73
1213,UK_5060499150001,per_100g,0.606060606060606,0.0,0.0,0.0,0.0,,14.5454545454545,72.73
1214,UK_5449000004451,per_100g,,,,,,,0.0,72.73
1215,UK_20023027,per_100g,1.0,0.25,0.0,0.0,0.05,0.25,8.0,72.73
1216,UK_5449000154774,per_100g,0.303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,72.73
1217,UK_5449000123855,per_100g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.73
1218,UK_5000112674880,per_100g,42.0,0.0,0.0,0.0,10.6,0.0,0.0,69.09
1219,UK_4062139020515,per_100g,1.0,0.0,0.0,0.0,0.0,,0.0,72.73
1220,UK_5000112545326,per_100g,42.0,0.0,0.0,0.0,10.6,0.0,0.0,69.09
1221,UK_54491076,per_100g,0.0,0.0,0.0,0.0,0.0,,0.0,72.73
1222,UK_5449000121042,per_100g,0.5,0.0,0.0,0.0,0.0,,4.0,72.73
1223,UK_01723397,per_100g,1.0,0.0,0.0,,,,0.0,72.73
1224,UK_4060800170064,per_100g,0.6,0.0,0.0,0.0,0.0,0.0,0.0,72.73
1225,UK_4060800171122,per_100g,0.4,0.0,0.0,0.0,0.0,,0.0,72.73
1226,UK_29362899,per_100g,3.0,0.1,0.1,0.1,0.1,0.1,32.0,72.73
1227,UK_5000112684278,per_100g,105.0,0.0,0.0,0.0,10.6,0.0,0.0,67.27
1228,UK_5449000133724,per_100g,0.3,0.0,0.0,0.0,0.0,0.0,4.0,72.73
1229,UK_5449000031341,per_100g,0.3,0.0,0.0,0.0,0.0,,8.0,72.73
1230,UK_4088600373843,per_100g,0.0,0.5,0.5,0.1,0.5,0.5,12.0,72.73
1231,UK_5449000054227,per_100g,42.0,0.0,0.0,0.0,10.6,0.0,0.0,69.09
1232,UK_5060499150964,per_100g,0.6,,0.0,0.0,,,0.0,72.73
1233,UK_90357473,per_100g,0.0,0.0,0.0,0.0,0.0,0.0,0.01,72.73
1234,UK_4060800134592,per_100g,0.4,0.0,0.0,0.0,0.0,,0.0,72.73
1235,UK_8714800004336,per_100g,28.8,0.0,0.0,0.0,7.2,0.0,0.0,70.91
1236,UK_5000128519199,per_100g,0.0,0.0,0.0,0.0,0.0,0.0,4.0,72.73
1237,UK_5000436777588,per_100g,0.4,0.0,0.0,0.0,0.04,0.0,1.6,72.73
1238,UK_4060800309112,per_100g,0.5,0.0,0.0,0.0,0.0,0.0,4.0,72.73
1239,UK_4062139015498,per_100g,0.4,0.0,0.0,0.0,0.0,,0.0,72.73
1240,UK_29234288,per_100g,14.0,0.1,0.1,0.1,3.4,0.5,0.0,72.73
1241,UK_4060800304827,per_100g,0.5,0.1,0.0,0.0,0.0,,4.0,72.73
1242,UK_4061459786576,per_100g,20.0,0.0,0.0,0.0,4.9,4.9,0.0,80.0
1243,UK_5449000294616,per_100g,0.4,0.0,0.0,0.0,0.0,,0.0,72.73
1244,UK_4061459786583,per_100g,0.0,0.0,0.0,0.0,0.0,,0.0,72.73
1245,UK_5057753892302,per_100g,0.144851961295556,0.0,0.0,0.0,0.0303030303030303,,0.0,72.73
1246,UK_4062139017355,per_100g,18.0,0.0,0.0,0.0,4.5,,0.0,72.73
1247,UK_5449000334251,per_100g,0.549713193116635,0.0,0.0,0.0,0.0,,0.0,72.73
1248,UK_4060800309167,per_100g,2.0,0.2,0.0,0.0,0.0,0.2,16.0,72.73
1249,UK_5449000000439,per_100g,45.0,0.0,0.0,0.0,11.2,0.0,0.0,69.09
1250,UK_5449000053909,per_100g,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.73
1251,UK_4060800308399,per_100g,18.0,0.0,0.0,0.0,4.6,,0.0,70.91
1252,UK_5449000226457,per_100g,0.3,0.0,0.0,,,,4.0,72.73
1253,UK_5449000086877,per_100g,42.4,0.0,0.0,0.0,10.6,,0.0,69.09
1254,UK_54492790,per_100g,43.0,0.0,0.0,0.0,10.7,,0.0,69.09
1255,UK_4060800306982,per_100g,1.0,0.0,0.0,0.0,0.0,0.0,12.0,72.73
1256,UK_9421902090660,per_100g,,,,,,,0.0,72.73
1257,UK_4060800177155,per_100g,0.4,0.0,0.0,0.0,0.0,,0.0,72.73
1258,UK_5013665116417,per_100g,32.0,0.0,0.0,0.0,8.0,,0.0,70.91
1259,UK_4060800303356,per_100g,0.60606,0.0,0.0,0.0,0.0,0.0,0.0,72.73
1260,UK_54492134,per_100g,0.4,0.0,0.0,0.0,0.0,,0.0,72.73
1261,UK_5010102343382,per_100g,4.0,0.0,0.0,0.0,0.5,0.0,20.0,72.73
1262,UK_5449000020987,per_100g,0.3,0.0,0.0,0.0,0.0,0.0,4.0,72.73
1263,UK_5449000060501,per_100g,18.0,0.0,0.0,,4.3,,20.0,72.73
1264,UK_01723403,per_100g,20.0,0.5,0.5,0.1,4.8,0.5,78.8,70.91
1265,UK_5010251594895,per_100g,1.0,0.0,0.0,0.0,0.0,,0.0,72.73
1266,UK_8437021593167,per_100g,20.0,0.1,0.1,0.1,4.9,,40.0,70.91
1267,UK_5449000171481,per_100g,0.6,0.0,0.0,0.0,0.0,,0.0,72.73
1268,UK_5011026005592,per_100g,0.4,0.0,0.0,0.0,0.0,0.0,0.0,72.73
1269,UK_3045320094008,per_100g,241.0,0.4,0.1,0.0,59.0,1.2,0.0,50.91
1270,UK_3045320094084,per_100g,239.0,0.7,0.2,0.0,57.0,3.4,0.0,54.55
1271,UK_5014271390420,per_100g,218.0,0.6,0.4,0.0,44.0,2.2,8.0,56.36
1272,UK_3045320094015,per_100g,241.0,0.4,0.1,0.0,59.0,,0.0,49.09
1273,UK_3045320094053,per_100g,240.0,0.3,0.1,0.0,59.0,0.6,0.0,49.09
1274,UK_4088600090849,per_100g,252.0,0.1,0.2,,60.3,1.0,0.0,50.91
1275,UK_5065008402114,per_100g,153.0,0.0,0.0,0.0,35.0,3.0,0.0,63.64
1276,UK_3045320094022,per_100g,241.0,0.5,0.1,0.0,59.0,1.1,0.0,50.91
1277,UK_3045320512823,per_100g,243.0,0.7,0.2,0.0,59.0,1.0,0.0,50.91
1278,UK_0637793001008,per_100g,270.0,0.3,0.0,0.0,66.9,,0.0,49.09
1279,UK_3608580968597,per_100g,162.0,0.8,0.2,0.0,37.0,4.3,0.0,61.82
1280,UK_5065008402152,per_100g,150.0,5.0,0.0,0.0,34.0,5.0,40.0,70.91
1281,UK_3045320094091,per_100g,241.0,0.3,0.1,,59.0,1.5,0.0,50.91
1282,UK_5065008402121,per_100g,150.0,0.600000023841858,0.5,0.100000001490116,34.0,2.90000009536743,3.9370077860167596,63.64
1283,UK_3045320094169,per_100g,236.0,0.4,0.0,0.0,57.0,,0.0,50.91
1284,UK_00074742,per_100g,240.0,0.8,0.8,0.6,54.5,2.2,83.0,52.73
1285,UK_3608580968580,per_100g,162.0,0.5,0.1,0.0,39.0,1.6,0.0,56.36
1286,UK_5057753437909,per_100g,252.0,0.3,0.3,,60.0,0.9,0.0,49.09
1287,UK_4006424022365,per_100g,154.0,0.4,0.2,0.1,2.4,0.0,8.0,70.91
1288,UK_5060391624532,per_100g,242.0,0.5,0.5,0.1,59.0,,87.0,49.09
1289,UK_5000436288282,per_100g,235.0,0.5,0.3,0.1,53.7,0.1,40.0,50.91
1290,UK_5060139431545,per_100g,275.0,1.9,0.0,0.0,42.0,,0.0,50.91
1291,UK_0637793000902,per_100g,269.0,0.3,0.0,0.0,66.7,0.0,0.0,49.09
1292,UK_4056489917908,per_100g,241.0,0.2,0.1,0.1,58.1,0.7,4.0,49.09
1293,UK_00074988,per_100g,246.0,0.5,0.6,0.5,57.5,,59.0,49.09
1294,UK_3608580128397,per_100g,347.0,0.4,16.0,10.0,48.0,1.6,80.0,32.73
1295,UK_5060391624433,per_100g,243.0,0.5,0.5,0.0,59.0,0.0,12.0,49.09
1296,UK_5014271360423,per_100g,208.0,0.0,0.0,0.0,48.4,2.0,10.0,54.55
1297,UK_0043647160010,per_100g,300.0,0.0,0.0,0.0,70.0,0.0,0.0,49.09
1298,UK_3608580968603,per_100g,164.0,0.8,0.2,0.0,39.0,1.6,0.0,56.36
1299,UK_5060092693813,per_100g,257.0,1.4,0.3,,60.0,,1.1,49.09
1300,UK_3045320094114,per_100g,245.0,0.3,0.1,,58.5,1.1,0.0,50.91
1301,UK_5701116208223,per_100g,166.0,0.4,0.3,,39.0,1.2,24.0,56.36
1302,UK_3608580128427,per_100g,255.0,2.2,4.5,2.6,43.0,2.2,8.0,50.91
1303,UK_5060391624518,per_100g,240.0,0.5,0.5,0.0,59.0,,31.0,49.09
1304,UK_5000436288350,per_100g,247.0,8.0,0.5,0.1,54.8,1.2,80.0,50.91
1305,UK_5000119002501,per_100g,254.0,0.3,0.3,0.0,61.0,1.0,8.0,50.91
1306,UK_3045320097863,per_100g,245.0,0.4,0.1,0.0,59.0,1.2,0.0,50.91
1307,UK_4088600098753,per_100g,251.0,0.7,0.2,0.0,59.2,2.5,0.0,52.73
1308,UK_3045320094145,per_100g,243.0,0.6,0.1,0.0,58.0,2.0,0.0,52.73
1309,UK_5014271300429,per_100g,204.0,0.5,0.0,0.0,46.0,0.9,16.0,50.91
1310,UK_0637793000995,per_100g,271.0,0.4,0.0,,67.0,,0.0,49.09
1311,UK_5057545734872,per_100g,257.0,0.3,0.2,,,,0.0,67.27
1312,UK_5000436288473,per_100g,253.0,0.8,0.7,0.3,53.5,,120.0,47.27
1313,UK_6003770009291,per_100g,140.0,0.6,0.3,,27.0,,520.0,52.73
1314,UK_5000214020394,per_100g,290.0,0.6,0.1,0.0,64.6,4.1,24.0,56.36
1315,UK_01191905,per_100g,245.3,0.5,0.5,0.1,55.0,1.4,20.0152,50.91
1316,UK_5014271330426,per_100g,882.608695652174,0.0,0.0,0.0,208.695652173913,6.95652173913043,0.0,60.0
1317,UK_0043647410016,per_100g,269.0,0.0,0.0,0.0,67.0,,0.0,49.09
1318,UK_5054269765397,per_100g,206.666666666667,0.3,0.3,0.2,45.2,,80.0,50.91
1319,UK_0637793004931,per_100g,269.0,0.3,0.0,0.0,66.8,,0.0,49.09
1320,UK_5057967306596,per_100g,273.0,0.3,0.6,0.2,65.9,0.4,80.0,49.09
1321,UK_4088600522692,per_100g,273.0,0.3,0.2,0.1,53.0,1.2,12.0,50.91
1322,UK_4335619216747,per_100g,247.0,0.5,0.1,0.1,59.1,1.8,4.0,50.91
1323,UK_5000169151228,per_100g,271.0,0.4,0.0,0.0,64.6,1.2,0.0,50.91
1324,UK_4088600334608,per_100g,273.333333333333,0.5,0.5,0.1,57.0,,0.0,49.09
1325,UK_5035660136627,per_100g,257.0,0.1,0.0,0.0,53.5,,80.0,49.09
1326,UK_5000128742283,per_100g,250.0,0.5,0.5,0.1,46.0,,48.0,49.09
1327,UK_29078677,per_100g,253.0,0.5,0.2,0.1,58.7,,0.0,49.09
1328,UK_4061461340384,per_100g,233.0,0.5,0.2,0.0,55.4,,0.0,50.91
1329,UK_5000354168567,per_100g,240.0,0.3,0.3,0.1,59.0,,20.0,49.09
1330,UK_00427616,per_100g,254.0,0.5,0.5,0.3,60.5,0.8,12.0,49.09
1331,UK_5019378002351,per_100g,250.0,1.1,0.2,0.0,59.4,0.9,146.0,47.27
1332,UK_5010251755524,per_100g,246.0,0.4,0.9,0.3,59.7,1.2,48.0,50.91
1333,UK_0637793002500,per_100g,269.0,0.3,0.0,0.0,66.7,0.0,0.0,49.09
1334,UK_00881944,per_100g,251.0,0.3,0.1,0.1,61.6,1.1,20.0,50.91
1335,UK_5000119450012,per_100g,249.0,0.6,0.1,0.1,43.9,,40.0,50.91
1336,UK_0043647190017,per_100g,277.0,0.7,0.0,0.0,66.0,0.0,28.0,49.09
1337,UK_50354061,per_100g,243.0,0.4,0.0,,59.0,,0.0,49.09
1338,UK_00030182,per_100g,462.5,6.75,26.25,3.25,3.0,3.25,432.5,54.55
1339,UK_00819473,per_100g,242.0,0.5,0.1,0.1,57.1,1.7,60.0,50.91
1340,UK_4088600369044,per_100g,240.0,0.666666666666667,0.666666666666667,,56.6666666666667,2.0,0.0,52.73
1341,UK_4088600098760,per_100g,246.0,0.5,0.1,0.0,59.7,0.9,0.0,49.09
1342,UK_4061461340438,per_100g,225.0,0.5,0.3,0.0,53.8,1.0,0.0,52.73
1343,UK_4061461019419,per_100g,153.0,0.5,0.3,0.0,35.6,1.4,0.0,60.0
1344,UK_50183364,per_100g,254.0,0.5,0.5,0.1,63.0,0.0,80.0,49.09
1345,UK_01135459,per_100g,241.0,0.4,0.1,0.0,59.0,1.2,0.0,50.91
1346,UK_4088600479910,per_100g,256.0,1.2,0.3,0.1,53.4,1.2,12.0,50.91
1347,UK_4088600438597,per_100g,245.0,0.5,0.2,0.0,58.8,0.9,0.0,49.09
1348,UK_1103086260005,per_100g,173.0,0.0,0.0,0.0,39.0,,0.0,54.55
1349,UK_00074896,per_100g,240.0,,3.33333333333333,0.666666666666667,56.0,,26.6666666666667,49.09
1350,UK_1105729420005,per_100g,170.0,0.0,0.0,0.0,39.0,,0.0,54.55
1351,UK_00847957,per_100g,264.0,0.19,0.4,0.17,61.3,1.2,40.0,50.91
1352,UK_29077243,per_100g,249.0,0.3,0.2,0.1,51.7,,32.0,49.09
1353,UK_5057967306619,per_100g,258.0,0.7,0.1,0.1,58.9,0.7,40.0,49.09
1354,UK_00457651,per_100g,250.0,0.5,0.5,0.3,48.1,0.7,35.0,49.09
1355,UK_4061461898519,per_100g,255.0,0.3,0.1,0.0,59.2,0.8,12.0,49.09
1356,UK_4088600116983,per_100g,247.0,0.5,0.5,0.2,45.0,,40.0,50.91
1357,UK_5060391629513,per_100g,243.0,0.5,0.5,0.0,59.0,,12.0,49.09
1358,UK_50354078,per_100g,258.0,0.4,0.4,0.1,50.8,,84.0,49.09
1359,UK_00176415,per_100g,239.0,0.5,0.5,0.1,58.0,1.3,8.0,50.91
1360,UK_00819626,per_100g,243.3,0.5,0.1,0.1,57.0,0.8,32.0,49.09
1361,UK_01206234,per_100g,248.0,0.8,0.5,0.2,50.0,2.1,20.0,52.73
1362,UK_00390125,per_100g,236.0,0.4,0.6,0.2,55.7,0.5,1.2,50.91
1363,UK_3045320505535,per_100g,293.0,0.7,0.2,0.0,57.0,,0.0,50.91
1364,UK_5057172824540,per_100g,254.0,0.5,0.7,0.2,58.0,1.8,12.0,50.91
1365,UK_4088600098777,per_100g,246.0,0.5,0.1,0.0,58.6,2.8,0.0,52.73
1366,UK_0043647130013,per_100g,268.0,0.7,0.0,0.0,66.0,3.5,8.0,54.55
1367,UK_5000169151266,per_100g,280.0,0.6,1.1,0.3,60.2,,0.0,49.09
1368,UK_5000436288459,per_100g,247.0,0.5,0.2,0.1,57.3,0.4,40.0,49.09
1369,UK_7622201693916,per_100g,226.666666666667,5.4,21.0,14.0,4.3,0.2,300.0,45.45
1370,UK_7622201695521,per_100g,226.666666666667,5.33333333333333,20.6666666666667,13.6666666666667,4.33333333333333,0.333333333333333,295.0,45.45
1371,UK_5057967395132,per_100g,816.666666666667,4.4,23.3,14.7,3.3,0.0,34.5,49.09
1372,UK_5000295142893,per_100g,416.0,25.4,34.9,21.7,0.1,,720.0,32.73
1373,UK_3073780918763,per_100g,295.0,22.0,23.0,15.5,0.05,,670.0,36.36
1374,UK_5000187130946,per_100g,305.0,23.0,22.5,14.0,1.0,,710.0,36.36
1375,UK_20994945,per_100g,97.0,11.5,4.5,3.0,2.8,0.0,0.208,76.36
1376,UK_01504972,per_100g,283.620140216698,4.7,24.5,19.0,3.1,1.6,197.0,47.27
1377,UK_4088600046648,per_100g,69.0,5.6,21.5,13.7,3.2,0.3,295.0,45.45
1378,UK_5000157146342,per_100g,92.0,2.9,6.4,3.8,4.1,,291.0,61.82
1379,UK_5057545878798,per_100g,852.0,3.5,19.3,12.0,3.5,0.0,157.0,49.09
1380,UK_7622201693954,per_100g,146.666666666667,7.2,10.0,6.9,5.1,0.3,82.5,65.45
1381,UK_3073780828628,per_100g,240.200764818355,22.0,23.0,15.5,0.01,,680.0,36.36
1382,UK_5000295141599,per_100g,416.666666666667,25.4,34.9,21.7,0.1,,708.0,32.73
1383,UK_5000295145054,per_100g,416.0,25.4,34.9,21.7,0.1,,720.0,32.73
1384,UK_5010578008020,per_100g,104.0,10.3,6.0,4.3,2.1,,315.0,67.27
1385,UK_5060360508733,per_100g,51.0,9.0,0.1,0.1,3.4,0.0,35.0,81.82
1386,UK_5000181039580,per_100g,60.9464627151051,10.0,0.2,0.1,4.0,0.0,140.0,80.0
1387,UK_5025840005195,per_100g,104.0,12.0,4.5,3.2,3.6,,172.0,72.73
1388,UK_5000187130908,per_100g,,,,,,,0.0,72.73
1389,UK_01810325,per_100g,336.666666666667,36.6666666666667,16.6666666666667,10.6666666666667,10.0,0.0,400.0,36.36
1390,UK_5057008762893,per_100g,57.3333333333333,10.2,0.2,0.1,3.4,0.0,161.0,80.0
1391,UK_3073781081909,per_100g,264.101338432122,25.0,12.0,8.0,0.05,,710.0,43.64
1392,UK_01178395,per_100g,276.666666666667,16.6666666666667,23.0,,1.66666666666667,,893.333333333333,50.91
1393,UK_8721800400884,per_100g,260.0,30.0,16.0,11.0,0.1,,5900.0,30.91
1394,UK_5000295148154,per_100g,416.666666666667,25.4,34.9,21.7,0.1,,720.0,32.73
1395,UK_00370950,per_100g,202.0,4.3,19.0,15.6,3.3,0.5,200.0,47.27
1396,UK_4056489861744,per_100g,208.0,4.7,19.4,13.2,2.6,0.0,300.0,45.45
1397,UK_8721800400808,per_100g,371.0,26.0,28.0,19.0,0.1,,600.0,36.36
1398,UK_7622201693930,per_100g,87.0,11.0,2.5,1.7,4.9,0.4,334.0,70.91
1399,UK_7622201694104,per_100g,91.4285714285714,7.33333333333333,10.3333333333333,7.0,5.0,0.333333333333333,276.666666666667,52.73
1400,UK_20775995,per_100g,302.0,20.0,24.0,16.0,1.4,0.5,1000.0,30.91
1401,UK_3073780225960,per_100g,1475.0,4.4,4.6,3.1,0.01,,134.0,69.09
1402,UK_3023290018354,per_100g,56.0,10.0,0.2,0.133333333333333,3.73333333333333,,39.33333333333329,81.82
1403,UK_00208000,per_100g,61.0,10.8,0.1,,3.8,,122.0,80.0
1404,UK_3341502000110,per_100g,360.0,16.0,33.0,23.0,0.05,0.5,880.0,30.91
1405,UK_20103354,per_100g,141.0,6.9,11.0,7.7,3.0,0.6,256.0,61.82
1406,UK_4016241030580,per_100g,60.0,8.5,0.2,0.1,6.8,0.0,47.0,80.0
1407,UK_5202390013836,per_100g,244.0,0.0,24.0,21.0,0.0,,480.0,40.0
1408,UK_4056489896364,per_100g,63.0,9.2,0.6,0.5,4.4,0.5,149.0,80.0
1409,UK_20103286,per_100g,119.0,5.5,22.5,15.7,3.0,0.5,272.0,45.45
1410,UK_5057753127275,per_100g,56.0,8.9,0.9,0.5,3.1,0.0,2636.0,63.64
1411,UK_7622201694777,per_100g,140.0,7.2,10.0,6.7,5.3,0.4,364.0,50.91
1412,UK_4056489159988,per_100g,416.666666666667,25.4,34.9,21.7,0.0,0.0,1800.0,27.27
1413,UK_4056489159995,per_100g,416.0,25.4,34.9,21.7,0.0,0.0,720.0,32.73
1414,UK_5000462979826,per_100g,294.773741236456,22.7,21.5,13.6,1.0,,568.0,38.18
1415,UK_29145270,per_100g,259.0,4.6,25.2,16.1,3.5,0.1,160.0,47.27
1416,UK_01810387,per_100g,150.0,9.7,11.0,7.6,3.9,0.7,197.0,63.64
1417,UK_3236240070313,per_100g,252.0,5.9,24.0,17.0,3.0,,440.0,41.82
1418,UK_5000295141612,per_100g,310.0,29.1,21.5,13.6,0.1,,708.0,36.36
1419,UK_5057967395033,per_100g,157.0,9.7,11.0,6.9,3.6,0.0,157.0,67.27
1420,UK_5900531007019,per_100g,92.5,14.0,3.0,2.0,2.0,,0.275,78.18
1421,UK_4088600100432,per_100g,96.0,11.9,3.4,2.1,3.6,0.5,157.0,74.55
1422,UK_20024727,per_100g,351.0,16.2,31.0,20.5,1.0,0.0,520.0,38.18
1423,UK_4088600100449,per_100g,62.6666666666667,11.3,0.4,0.1,3.0,0.0,153.0,80.0
1424,UK_5057753909536,per_100g,416.0,25.4,34.9,21.7,0.1,0.0,712.0,32.73
1425,UK_4088600046662,per_100g,152.0,9.5,10.9,6.9,3.8,0.4,275.0,63.64
1426,UK_5000295157408,per_100g,336.666666666667,0.2,25.6,22.1,0.4,4.9,840.0,40.0
1427,UK_3023290025338,per_100g,60.0,10.0,0.4,0.2,3.8,,5.9999999999999995e-05,81.82
1428,UK_5052449483161,per_100g,256.666666666667,4.4,24.0,14.0,3.5,0.6,149.0,47.27
1429,UK_3023290018415,per_100g,54.9713193116634,10.0,0.2,0.133333333333333,3.13333333333333,0.0,39.33333333333329,81.82
1430,UK_4061462555282,per_100g,278.0,16.7,23.2,15.6,0.2,0.0,920.0,30.91
1431,UK_5051140455736,per_100g,280.0,16.9,23.0,17.1,0.0,0.0,760.0,34.55
1432,UK_5057545828847,per_100g,234.0,17.0,18.0,12.0,1.0,,240.0,47.27
1433,UK_5900531000010,per_100g,97.0,11.0,5.0,3.5,1.5,0.0,275.0,69.09
1434,UK_5038961002318,per_100g,193.333333333333,16.0,25.0,18.0,0.5,,800.0,34.55
1435,UK_5057373126719,per_100g,300.0,20.7,22.5,16.2,2.5,0.1,1062.0,30.91
1436,UK_01729313,per_100g,313.333333333333,20.2,25.2,18.6,0.5,0.5,1031.0,30.91
1437,UK_5000295109094,per_100g,416.0,25.4,34.9,21.7,0.1,0.0,720.0,32.73
1438,UK_5000169247266,per_100g,251.0,4.5,24.5,15.6,3.0,0.0,200.0,45.45
1439,UK_4061459179002,per_100g,316.0,20.2,25.2,18.6,1.7,0.0,1031.0,30.91
1440,UK_4061459769906,per_100g,416.666666666667,25.0,35.0,21.6666666666667,0.0,,706.666666666667,32.73
1441,UK_5025840003689,per_100g,65.0,12.2,0.1,0.0,3.7,0.0,39.0,81.82
1442,UK_3073781160031,per_100g,147.0,15.0,7.0,4.7,6.0,,600.0,50.91
1443,UK_5057753902384,per_100g,416.0,25.4,34.9,21.7,0.1,0.0,720.0,32.73
1444,UK_5038961001144,per_100g,290.0,18.0,25.0,18.0,0.5,0.5,787.0,34.55
1445,UK_01304893,per_100g,215.0,16.9,15.9,11.1,1.0,0.5,990.0,32.73
1446,UK_20428761,per_100g,416.0,25.4,34.9,21.7,0.05,0.25,708.0,32.73
1447,UK_4056489720164,per_100g,96.0,7.0,6.0,4.2,3.2,0.0,180.0,69.09
1448,UK_4056489028772,per_100g,368.0,23.0,30.0,21.0,0.0,0.0,640.0,34.55
1449,UK_01222685,per_100g,347.0,23.9,27.9,19.4,0.5,0.5,551.0,36.36
1450,UK_4088600258775,per_100g,82.0,12.3,1.8,1.1,4.0,0.0,0.16899999999999998,78.18
1451,UK_5010578008068,per_100g,63.0,10.8,0.3,0.2,2.9,0.0,320.0,76.36
1452,UK_3228023190042,per_100g,264.0,15.5,20.0,13.6,4.1,,720.0,36.36
1453,UK_4061462510809,per_100g,400.0,18.0,24.0,16.0,0.2,0.0,960.0,30.91
1454,UK_4056489896661,per_100g,308.0,25.6,22.4,15.2,0.4,2.0,596.0,41.82
1455,UK_5057967013869,per_100g,416.666666666667,25.4,34.9,21.7,0.1,0.0,720.0,32.73
1456,UK_01644432,per_100g,402.0,32.4,29.7,19.6,0.0,0.0,551.0,36.36
1457,UK_01483246,per_100g,395.161290322581,18.0,18.5,13.0,1.5,0.5,197.0,45.45
1458,UK_4061462209802,per_100g,398.0,33.0,29.0,18.4,0.0,0.0,590.0,36.36
1459,UK_5010525189680,per_100g,263.333333333333,4.66666666666667,25.6666666666667,15.3333333333333,3.66666666666667,0.666666666666667,143.333333333333,47.27
1460,UK_5054268932646,per_100g,66.1249203314212,11.5,0.2,0.0,3.5,0.5,40.0,81.82
1461,UK_4061464320642,per_100g,257.0,18.2,19.8,12.4,0.8,0.0,532.0,40.0
1462,UK_4056489221678,per_100g,416.666666666667,25.0,35.0,22.0,0.1,,708.0,32.73
1463,UK_5052909824848,per_100g,105.0,9.5,5.6,3.8,3.9,,169.0,72.73
1464,UK_5051140449377,per_100g,402.0,32.4,29.7,19.6,0.0,0.0,652.0,34.55
1465,UK_01697063,per_100g,446.428571428571,25.4,34.9,21.7,0.5,0.5,724.0,30.91
1466,UK_50513024,per_100g,286.0,13.0,25.0,18.0,0.80000001192093,,600.0,38.18
1467,UK_5000169252086,per_100g,281.0,5.0,27.4,18.4,3.1,0.0,180.0,47.27
1468,UK_5057545828885,per_100g,364.0,17.0,32.4,22.0,1.0,0.0,500.0,38.18
1469,UK_3415581101928,per_100g,251.0,4.3,17.0,10.4,18.8,0.0,64.0,41.82
1470,UK_5012262004011,per_100g,184.0,4.0,10.3,6.4,18.2,,67.0,50.91
1471,UK_5010238020355,per_100g,230.0,3.1,15.0,9.5,17.3,0.2,40.0,47.27
1472,UK_8711327529793,per_100g,357.692307692308,2.1,7.5,6.7,19.0,0.5,32.0,50.91
1473,UK_8714100590430,per_100g,174.0,1.0,5.8,4.9,22.0,,84.0,54.55
1474,UK_3415581113921,per_100g,306.0,4.5,19.9,12.7,25.2,2.4,44.0,43.64
1475,UK_00393645,per_100g,220.588235294118,3.97058823529412,14.4117647058824,10.5882352941176,17.5,1.32352941176471,57.3529411764706,47.27
1476,UK_3415581114928,per_100g,261.0,4.0,14.7,9.8,25.3,0.3,232.0,38.18
1477,UK_5000169595336,per_100g,199.0,4.0,12.3,8.1,17.8,0.5,52.0,49.09
1478,UK_5036589250838,per_100g,,,,,,,0.0,72.73
1479,UK_3415581105926,per_100g,240.0,4.0,15.0,10.0,21.8,0.2,60.0,45.45
1480,UK_5012262004516,per_100g,201.0,3.8,10.3,6.4,22.0,,67.0,50.91
1481,UK_8711327373013,per_100g,273.0,3.6,13.0,8.9,27.0,,68.0,43.64
1482,UK_3415581176025,per_100g,253.0,3.6,13.6,9.3,25.7,0.4,112.0,40.0
1483,UK_4056489977681,per_100g,249.0,4.3,16.9,10.9,19.9,0.5,47.0,41.82
1484,UK_5057967164523,per_100g,231.0,4.2,16.0,10.7,15.9,0.6,70.0,45.45
1485,UK_5012262004028,per_100g,184.0,4.0,10.3,6.4,18.3,,140.0,49.09
1486,UK_8711327637696,per_100g,273.0,4.1,15.0,9.2,25.0,0.6,67.0,41.82
1487,UK_5060081113735,per_100g,148.0,2.9,9.3,5.7,12.6,,40.0,60.0
1488,UK_8712566291144,per_100g,187.0,3.0,9.1,6.0,21.0,,84.0,52.73
1489,UK_3415581152920,per_100g,262.0,4.4,16.3,11.1,20.8,0.5,88.0,41.82
1490,UK_5056285800151,per_100g,127.0,4.5,3.8,2.2,11.0,,224.0,63.64
1491,UK_5000169263594,per_100g,242.0,4.2,16.3,10.9,19.5,0.5,52.0,41.82
1492,UK_3415581153026,per_100g,263.0,4.0,14.9,9.1,27.6,0.2,122.0,38.18
1493,UK_5029728010004,per_100g,386.0,10.0,2.3,0.5,0.5,,185.0,70.91
1494,UK_5026646000452,per_100g,229.0,3.4,11.0,7.2,22.1,0.3,71.0,49.09
1495,UK_5026646020702,per_100g,97.0,1.8,5.5,3.5,8.5,0.2,12.0,65.45
1496,UK_8711327574991,per_100g,231.0,2.5,14.0,9.8,20.0,1.33333333333333,1970.0,29.09
1497,UK_00393638,per_100g,270.0,4.6,18.9,13.1,19.1,,1810.0,23.64
